Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone
7730,Target Kansas City NW T-2423,Starbucks,76928-129165,(816) 410-2940,LS,9040 NW Skyview Ave,9040 NW Skyview Ave,,,Kansas City,MO,US,641548501,"(39.2609062194824, -94.6585388183594)",39.26090622,-94.65853882,Central Standard Time,-360,GMT-06:00 America/Chicago
7711,SuperTarget Deerfield Beach W ST-20,Starbucks,76904-128673,,LS,3599 W Hillsboro Blvd,3599 W Hillsboro Blvd,,,Deerfield Beach,FL,US,334429404,"(26.31813621521, -80.1525421142578)",26.31813622,-80.15254211,Eastern Standard Time,-300,GMT-05:00 America/New_York
7714,Super Target Coral Springs T-2146,Starbucks,76905-98112,(954) 366-2134,LS,4400 N State Rd 7,4400 N State Rd 7,,,Coral Springs,FL,US,330733353,"(26.2849807739258, -80.2016906738281)",26.28498077,-80.20169067,Eastern Standard Time,-300,GMT-05:00 America/New_York
7726,Target Winchester North T-2379,Starbucks,76917-130764,(540) 545-4960,LS,191 Market Street,191 Market Street,,,Winchester,VA,US,226034750,"(39.2213973999023, -78.1370162963867)",39.2213974,-78.1370163,Eastern Standard Time,-300,GMT-05:00 America/New_York
7731,Target Indy Glendale T-2391,Starbucks,76927-129164,(317) 454-7504,LS,"6101 North Keystone Ave, Ste 200",6101 North Keystone Ave,Ste 200,,Indianapolis,IN,US,462202470,"(39.8653755187988, -86.1190414428711)",39.86537552,-86.11904144,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis
7732,Super Target Atascocita ST-2389,Starbucks,76902-125825,(281) 318-2237,LS,6931 FM 1960 Rd E,6931 FM 1960 Rd E,,,Atascocita,TX,US,773462705,"(30.000581741333, -95.1726760864258)",30.00058174,-95.17267609,Central Standard Time,-360,GMT-06:00 America/Chicago
7733,Target New Braunfels North T-2429,Starbucks,76932-131716,830-608-3280,LS,135 Creekside Way,135 Creekside Way,,,NEW BRAUNFELS,TX,US,781306248,"(29.6909999847412, -98.1360015869141)",29.69099998,-98.13600159,Central Standard Time,-360,GMT-06:00 America/Chicago
7734,Target Harker Heights T-2374,Starbucks,76914-131704,(254) 953-5880,LS,201 E Cte Bldg 3,201 E Cte Bldg 3,,,Harker Heights,TX,US,76548,"(31.0717163085938, -97.6701202392578)",31.07171631,-97.67012024,Central Standard Time,-360,GMT-06:00 America/Chicago
7735,SuperTarget San Antonio Culebra ST-,Starbucks,76910-131715,(210) 424-1910,LS,5355 W. Loop 1604 N.,5355 W. Loop 1604 N.,,,San Antonio,TX,US,782537300,"(29.5480728149414, -98.6635665893555)",29.54807281,-98.66356659,Central Standard Time,-360,GMT-06:00 America/Chicago
7736,Target Ridgmar T-2425,Starbucks,76935-131705,(817) 566-0565,LS,751 Alta Mere Dr,751 Alta Mere Dr,,,Fort Worth,TX,US,761161526,"(32.750186920166, -97.4334030151367)",32.75018692,-97.43340302,Central Standard Time,-360,GMT-06:00 America/Chicago
7737,Target Bryan T-2428,Starbucks,76921-131710,,LS,3061 Wildflower Dr,3061 Wildflower Dr,,,Bryan,TX,US,778023060,"(30.6642303466797, -96.3252868652344)",30.66423035,-96.32528687,Central Standard Time,-360,GMT-06:00 America/Chicago
7738,SuperTarget Charlotte North ST-2080,Starbucks,76903-128668,(704) 516-3648,LS,9841 Northlake Ctr Pkwy,9841 Northlake Ctr Pkwy,,,Charlotte,NC,US,282168930,"(35.3499717712402, -80.8593292236328)",35.34997177,-80.85932922,Eastern Standard Time,-300,GMT-05:00 America/New_York
7739,Target Wesley Chapel T-2395,Starbucks,76939-128669,(704) 234-5271,LS,6350 Weddington Monroe Rd,6350 Weddington Monroe Rd,,,Wesley Chapel,NC,US,281047924,"(35.0023994445801, -80.734001159668)",35.00239944,-80.73400116,Eastern Standard Time,-300,GMT-05:00 America/New_York
7740,Veterans & Massachusetts,Starbucks,13760-107636,504-466-1534,CO,"2705 Veterans Memorial Blvd, Suite A",2705 Veterans Memorial Blvd,Suite A,,Kenner,LA,US,700624726,"(30.0060691833496, -90.2307052612305)",30.00606918,-90.23070526,Central Standard Time,-360,GMT-06:00 America/Chicago
7741,"Derby, New Haven Ave",Starbucks,10948-103486,203-736-9514,CO,"552 New Haven Avenue, Commons at Derby",552 New Haven Avenue,,Commons at Derby,Derby,CT,US,64182538,"(41.3125343322754, -73.0558166503906)",41.31253433,-73.05581665,Eastern Standard Time,-300,GMT-05:00 America/New_York
7742,Safeway-Aztec #1438,Starbucks,79748-124164,505-334-7334,LS,415 N Main Ave,415 N Main Ave,,,Aztec,NM,US,874101927,"(36.8251342773438, -107.994598388672)",36.82513428,-107.9945984,Mountain Standard Time,-420,GMT-07:00 America/Denver
7744,MCO Airside 2 Rotunda,Starbucks,70305-133905,407-825-6680,LS,9333 Airport Blvd,9333 Airport Blvd,,,Orlando,FL,US,328274334,"(28.4297180175781, -81.3111419677734)",28.42971802,-81.31114197,Eastern Standard Time,-300,GMT-05:00 America/New_York
7745,PVD Baggage Claim,Starbucks,78027-112124,401-732-5140,LS,2000 Post Road,2000 Post Road,,,Warwick,RI,US,28861533,"(41.7259788513184, -71.4355850219727)",41.72597885,-71.43558502,Eastern Standard Time,-300,GMT-05:00 America/New_York
7746,Target Watsonville T-1143,Starbucks,76668-99366,(831) 761-9194,LS,1415 Main St,1415 Main St,,,Watsonville,CA,US,950763755,"(36.9152717590332, -121.774322509766)",36.91527176,-121.7743225,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7747,125th & Adam Clayton,Starbucks,14601-126966,212-222-2872,CO,201 W. 125th Street,201 W. 125th Street,,,New York,NY,US,100274466,"(40.8092460632324, -73.9486389160156)",40.80924606,-73.94863892,Eastern Standard Time,-300,GMT-05:00 America/New_York
7749,"Lakewood, NJ",Starbucks,11533-104575,732-262-7435,CO,"1865 Route 70, Lakewood Hilton Gardens Project",1865 Route 70,,Lakewood Hilton Gardens Project,Lakewood,NJ,US,8701,"(40.0554237365723, -74.1643218994141)",40.05542374,-74.1643219,Eastern Standard Time,-300,GMT-05:00 America/New_York
7750,Safeway-Grandview #1593,Starbucks,79753-126044,509-882-1325,LS,610 E Wine Country Rd,610 E Wine Country Rd,,,Grandview,WA,US,989301062,"(46.2555046081543, -119.892555236816)",46.25550461,-119.8925552,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7751,QFC - University Village #807,Starbucks,73957-102105,206-523-5160,LS,2746 NE 45th Street,2746 NE 45th Street,,,Seattle,WA,US,981055099,"(47.6624755859375, -122.296760559082)",47.66247559,-122.2967606,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7752,Randalls - Houston #4033,Starbucks,79764-107537,713-668-4778,LS,5586 Weslayan,5586 Weslayan,,,Houston,TX,US,770051965,"(29.7212963104248, -95.441291809082)",29.72129631,-95.44129181,Central Standard Time,-360,GMT-06:00 America/Chicago
7753,Safeway-Spearfish #583,Starbucks,79752-123724,605-642-5728,LS,1606 North Ave,1606 North Ave,,,Spearfish,SD,US,577831249,"(44.4995803833008, -103.859100341797)",44.49958038,-103.8591003,Mountain Standard Time,-420,GMT-07:00 America/Denver
7754,"El Monte Way & Monte Vista, Dinuba",Starbucks,14400-117890,559-591-0024,CO,"450 W. El Monte Way, suite H",450 W. El Monte Way,suite H,,Dinuba,CA,US,936181585,"(36.5456581115723, -119.400367736816)",36.54565811,-119.4003677,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7755,Madison & I-80 DTO,Starbucks,13400-107350,916-334-1370,CO,4354 Madison Ave.,4354 Madison Ave.,,,Sacramento,CA,US,958423541,"(38.6607055664063, -121.362800598145)",38.66070557,-121.3628006,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7757,"600 South & 200 West, SLC",Starbucks,13391-106699,8015321367,CO,224 West 600 South,224 West 600 South,,,Salt Lake City,UT,US,841012703,"(40.7569236755371, -111.898277282715)",40.75692368,-111.8982773,Mountain Standard Time,-420,GMT-07:00 America/Denver
7758,Pflugerville Loop & FM 685,Starbucks,14099-108265,512-252-0957,CO,1709 Pflugerville Pkwy,1709 Pflugerville Pkwy,,,Pflugerville,TX,US,786608990,"(30.4560432434082, -97.6033935546875)",30.45604324,-97.60339355,Central Standard Time,-360,GMT-06:00 America/Chicago
7759,I 30 & Horizon,Starbucks,13728-108128,214-771-0303,CO,"1699 Laguna Dr, 101",1699 Laguna Dr,101,,Rockwall,TX,US,750876512,"(32.8965835571289, -96.4756546020508)",32.89658356,-96.4756546,Central Standard Time,-360,GMT-06:00 America/Chicago
7760,1730 W Fullerton - Riverpoint Cntr,Starbucks,14553-131784,773-248-0602,CO,1730 W Fullerton Avenue,1730 W Fullerton Avenue,,,Chicago,IL,US,606141900,"(41.9254570007324, -87.6723327636719)",41.925457,-87.67233276,Central Standard Time,-360,GMT-06:00 America/Chicago
7762,Martinazzi Square - Tualatin,Starbucks,14371-106825,503-612-1614,CO,19321 SW Martinazzi Ave,19321 SW Martinazzi Ave,,,Tualatin,OR,US,970626354,"(45.3803939819336, -122.759620666504)",45.38039398,-122.7596207,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7763,Parker & Lincoln - Parker,Starbucks,13339-105636,303-840-0306,CO,"9700 S. Parker Road, Suite100, Parker Gateway Retail Center",9700 S. Parker Road,Suite100,Parker Gateway Retail Center,Parker,CO,US,801389004,"(39.5386085510254, -104.768417358398)",39.53860855,-104.7684174,Mountain Standard Time,-420,GMT-07:00 America/Denver
7764,Westin Tampa Bay,Starbucks,75813-96830,8137128399,LS,7627 W Courtney Campbell Causeway,7627 W Courtney Campbell Causeway,,,Tampa,FL,US,336071431,"(27.9683971405029, -82.5657043457031)",27.96839714,-82.56570435,Eastern Standard Time,-300,GMT-05:00 America/New_York
7766,Harris Teeter-McLean # 302,Starbucks,70321-103377,703-448-0132,LS,8200 Crestwood Heights Drive,8200 Crestwood Heights Drive,,,McLean,VA,US,221023118,"(38.9272003173828, -77.2215042114258)",38.92720032,-77.22150421,Eastern Standard Time,-300,GMT-05:00 America/New_York
7767,Marriott at Metro Center,Starbucks,70004-26515,2028246120,LS,775  12th St. NW,775  12th St. NW,,,Washington,DC,US,200053901,"(38.8993606567383, -77.0278167724609)",38.89936066,-77.02781677,Eastern Standard Time,-300,GMT-05:00 America/New_York
7769,Kroger-Denton #570,Starbucks,70385-107530,940-380-4100,LS,5021 Teasley Lane,5021 Teasley Lane,,,Denton,TX,US,762103814,"(33.1440963745117, -97.105224609375)",33.14409637,-97.10522461,Central Standard Time,-360,GMT-06:00 America/Chicago
7771,19th & Park,Starbucks,14442-122904,212-375-1415,CO,240 Park Avenue South,240 Park Avenue South,,,New York,NY,US,100031414,"(40.737979888916, -73.9883041381836)",40.73797989,-73.98830414,Eastern Standard Time,-300,GMT-05:00 America/New_York
7772,"Tanger Outlets, Deer Park",Starbucks,14368-112365,631-242-0802,CO,"529 The Arches Circle, The Arches",529 The Arches Circle,,The Arches,Deer Park,NY,US,117297061,"(40.7649078369141, -73.3045806884766)",40.76490784,-73.30458069,Eastern Standard Time,-300,GMT-05:00 America/New_York
7773,Hicksville,Starbucks,14784-131067,516-822-2035,CO,180 W Old Country Road,180 W Old Country Road,,,Hicksville,NY,US,11801,"(40.7624092102051, -73.5271224975586)",40.76240921,-73.5271225,Eastern Standard Time,-300,GMT-05:00 America/New_York
7774,Tom Thumb-Arlington #3658,Starbucks,3966-90309,817-276-5360,LS,2755 N Collins St,2755 N Collins St,,,Arlington,TX,US,760063793,"(32.7809448242188, -97.0962219238281)",32.78094482,-97.09622192,Central Standard Time,-360,GMT-06:00 America/Chicago
7775,Macy's - Village of Fairview,Starbucks,70375-130088,,LS,Stacy Rd & Fairview Pkwy,Stacy Rd & Fairview Pkwy,,,Fairview,TX,US,75063,"(32.9234580993652, -96.9715194702148)",32.9234581,-96.97151947,Central Standard Time,-360,GMT-06:00 America/Chicago
7776,Target Las Vegas N Decatur T-2569,Starbucks,3876-144231,(702) 515-8540,LS,6371 N Decatur Blvd,6371 N Decatur Blvd,,,Las Vegas,NV,US,891308001,"(36.2758560180664, -115.207107543945)",36.27585602,-115.2071075,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7777,Frys - Mesa #23,Starbucks,3972-146748,480-830-8949,LS,5941 East McKellips Rd,5941 East McKellips Rd,,,Mesa,AZ,US,852152754,"(33.4509468078613, -111.702819824219)",33.45094681,-111.7028198,US Mountain Standard Time,-420,GMT+000000 America/Phoenix
7779,Van Nuys & Michaels,Starbucks,9683-97622,(818) 787-0904,CO,"7902 VAN NUYS BLVD, B-2, The Plant",7902 VAN NUYS BLVD,B-2,The Plant,Panorama City,CA,US,914026084,"(34.2145614624023, -118.448471069336)",34.21456146,-118.4484711,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7780,Lake Ave & L Street,Starbucks,10153-99276,561-582-9791,CO,514 Lake Ave,514 Lake Ave,,,Lake Worth,FL,US,334603809,"(26.6159439086914, -80.0542373657227)",26.61594391,-80.05423737,Eastern Standard Time,-300,GMT-05:00 America/New_York
7781,I-85 & US 441,Starbucks,10237-98733,706-423-9690,CO,30600 Hwy 441 So,30600 Hwy 441 So,,,Commerce,GA,US,305298700,"(34.2562942504883, -83.4642105102539)",34.25629425,-83.46421051,Eastern Standard Time,-300,GMT-05:00 America/New_York
7783,Delran,Starbucks,10039-99378,856-764-0375,CO,"1340 Fairview Boulevard, Hartford Corners",1340 Fairview Boulevard,,Hartford Corners,Delran,NJ,US,80751446,"(40.0186424255371, -74.9444122314453)",40.01864243,-74.94441223,Eastern Standard Time,-300,GMT-05:00 America/New_York
7784,"Main & Largo, Farmington",Starbucks,10041-98917,505-325-4818,CO,"4337 E. Main Street, #101",4337 E. Main Street,#101,,Farmington,NM,US,874028634,"(36.7620620727539, -108.154937744141)",36.76206207,-108.1549377,Mountain Standard Time,-420,GMT-07:00 America/Denver
7785,Ithaca on The Commons,Starbucks,10395-100795,607-256-0452,CO,"130 E. Seneca Street, Seneca Place on The Commons",130 E. Seneca Street,,Seneca Place on The Commons,Ithaca,NY,US,148504356,"(42.4405975341797, -76.4970474243164)",42.44059753,-76.49704742,Eastern Standard Time,-300,GMT-05:00 America/New_York
7786,709 Southgate- Pendleton,Starbucks,10402-100742,541-276-1738,CO,709 Southgate,709 Southgate,,,Pendleton,OR,US,978013946,"(45.6592788696289, -118.808906555176)",45.65927887,-118.8089066,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7765,AAFES/ FT STEWART /Exchange,Starbucks,70032-110564,912-876-4713,LS,Ft Stewart Exchange,Ft Stewart Exchange,,,Hinesville,GA,US,31314,"(31.9703006744385, -81.6427993774414)",31.97030067,-81.64279938,Eastern Standard Time,-300,GMT-05:00 America/New_York
7778,Harris Teeter - Warrenton #329,Starbucks,3764-116690,540-349-9500,LS,530 Fletcher Dr,530 Fletcher Dr,,,Warrenton,VA,US,201862183,"(38.727466583252, -77.7957000732422)",38.72746658,-77.79570007,Eastern Standard Time,-300,GMT-05:00 America/New_York
7787,Bandera & Leslie,Starbucks,10472-100443,210-372-9265,CO,12577 Bandera Road,12577 Bandera Road,,,Helotes,TX,US,780234115,"(29.5603618621826, -98.6796188354492)",29.56036186,-98.67961884,Central Standard Time,-360,GMT-06:00 America/Chicago
7788,Circle C on Escarpment,Starbucks,9617-97359,512-288-2309,CO,"9600 Escarpment Blvd  Bldg F, 700, Escarpment Village Shopping Center",9600 Escarpment Blvd  Bldg F,700,Escarpment Village Shopping Center,Austin,TX,US,787491982,"(30.2026443481445, -97.8787231445313)",30.20264435,-97.87872314,Central Standard Time,-360,GMT-06:00 America/Chicago
7790,Northampton Blvd.,Starbucks,10092-93124,(757) 460-1862,CO,"5824 Northampton Blvd., Suite 101",5824 Northampton Blvd.,Suite 101,,Virginia Beach,VA,US,234553634,"(36.8816833496094, -76.1871566772461)",36.88168335,-76.18715668,Eastern Standard Time,-300,GMT-05:00 America/New_York
7791,"Potomac Mills, Center Court",Starbucks,10706-101452,(703) 490-6407,CO,"2700 Potomac Mills Circle, 337, Potomac Mills",2700 Potomac Mills Circle,337,Potomac Mills,Woodbridge,VA,US,221924625,"(38.6433906555176, -77.2953262329102)",38.64339066,-77.29532623,Eastern Standard Time,-300,GMT-05:00 America/New_York
7792,Giant Landover-Alexandria #232,Starbucks,79357-98320,703-313-0855,LS,5870 Kingstown Blvd,5870 Kingstown Blvd,,,Alexandria,VA,US,223155704,"(38.772632598877, -77.1351623535156)",38.7726326,-77.13516235,Eastern Standard Time,-300,GMT-05:00 America/New_York
7794,Mandalay Bay Hotel - LV - Kona Cafe,Starbucks,75343-102050,702-632-7400,LS,3950 Las Vegas Blvd So,3950 Las Vegas Blvd So,,,Las Vegas,NV,US,891191005,"(36.0920372009277, -115.173164367676)",36.0920372,-115.1731644,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7795,Safeway - San Rafael #932,Starbucks,74948-101858,415-479-6111,LS,950 Las Gallinas,950 Las Gallinas,,,San Rafael,CA,US,94903,"(38.0087585449219, -122.548484802246)",38.00875854,-122.5484848,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7796,Safeway - Lodi #1648,Starbucks,74963-102363,209-367-7875,LS,2449 W. Kettleman,2449 W. Kettleman,,,Lodi,CA,US,952424124,"(38.1176643371582, -121.305885314941)",38.11766434,-121.3058853,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7797,Nugget Casino Resort,Starbucks,75361-102358,775-356-4273,LS,1100 Nuggettt Ave,1100 Nuggettt Ave,,,Sparks,NV,US,894315750,"(39.533447265625, -119.757987976074)",39.53344727,-119.757988,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7798,"Temperance & Hwy 168, Clovis",Starbucks,9689-97666,559-325-6114,CO,"765 N Temperance Avenue, 101, Sunrise Pavilions",765 N Temperance Avenue,101,Sunrise Pavilions,Clovis,CA,US,93611,"(36.8446083068848, -119.664588928223)",36.84460831,-119.6645889,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7799,Kamehameha Shopping Center,Starbucks,21056-99930,808-832-1430,CO,"1620 North School Street, 131",1620 North School Street,131,,Honolulu,HI,US,968171844,"(21.3356781005859, -157.8681640625)",21.3356781,-157.8681641,Hawaiian Standard Time,-600,GMT-10:00 Pacific/Honolulu
7801,Hwy 78 @ the 10 Loop,Starbucks,11174-103651,706-353-6632,CO,10 Huntington Rd,10 Huntington Rd,,,Athens,GA,US,306063187,"(33.9400672912598, -83.464469909668)",33.94006729,-83.46446991,Eastern Standard Time,-300,GMT-05:00 America/New_York
7802,Safeway - Tucson #1984,Starbucks,74964-101016,520-760-6087,LS,9125 East Tanque Verde,9125 East Tanque Verde,,,Tucson,AZ,US,857498820,"(32.2518501281738, -110.839195251465)",32.25185013,-110.8391953,US Mountain Standard Time,-420,GMT+000000 America/Phoenix
7803,Target West Covina T-1028,Starbucks,76509-99294,626-859-0221,LS,2831 Eastland Ctr Dr,2831 Eastland Ctr Dr,,,West Covina,CA,US,917911624,"(34.0730361938477, -117.885375976563)",34.07303619,-117.885376,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7804,70th & Youree,Starbucks,10271-99778,318-524-1681,CO,"7017  Youree Drive, 100, Kings Crossing Shopping Center",7017  Youree Drive,100,Kings Crossing Shopping Center,Shreveport,LA,US,711055108,"(32.4430770874023, -93.7182235717773)",32.44307709,-93.71822357,Central Standard Time,-360,GMT-06:00 America/Chicago
7805,North Doylestown,Starbucks,10331-99662,215/340-0760,CO,"498 North Main Street, Doylestown Shopping Center",498 North Main Street,,Doylestown Shopping Center,Doylestown,PA,US,189013404,"(40.3217163085938, -75.1309280395508)",40.32171631,-75.13092804,Eastern Standard Time,-300,GMT-05:00 America/New_York
7806,95th St & 2nd Ave,Starbucks,7964-95191,305-754-5481,CO,9488 NE 2nd Ave,9488 NE 2nd Ave,,,Miami Shores,FL,US,331382703,"(25.8623046875, -80.1935729980469)",25.86230469,-80.193573,Eastern Standard Time,-300,GMT-05:00 America/New_York
7807,Rio Grande,Starbucks,10461-100797,609-465-4151,CO,"3301 Route 9 South, Unit T-1A, Rio Grande Shopping Center",3301 Route 9 South,Unit T-1A,Rio Grande Shopping Center,Rio Grande,NJ,US,82421636,"(39.0166244506836, -74.8744583129883)",39.01662445,-74.87445831,Eastern Standard Time,-300,GMT-05:00 America/New_York
7808,Salinas Valley Memorial Lobby,Starbucks,75300-97700,831-757-4333,LS,450 E Romie Lane,450 E Romie Lane,,,Salinas,CA,US,939014029,"(36.6591453552246, -121.646461486816)",36.65914536,-121.6464615,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7809,Vons-Bakersfield #1969,Starbucks,74954-98877,661-328-6950,LS,5700 Stockdale Hwy,5700 Stockdale Hwy,,,Bakersfield,CA,US,933092507,"(35.355037689209, -119.065002441406)",35.35503769,-119.0650024,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
7810,Hy-Vee Foods-Dubuque #3,Starbucks,79342-98323,563-583-6148,LS,400 S Locust St,400 S Locust St,,,Dubuque,IA,US,520037419,"(42.4871253967285, -90.6631088256836)",42.4871254,-90.66310883,Central Standard Time,-360,GMT-06:00 America/Chicago
